onet_code,Task ID,Task,Task Type,is_core,rt,rle_mean,Title,Job Family,pc1,pc2,xi,r,chi,sector,zone,sector_zone
21-1094.00,19029,Identify the particular health care needs of individuals in a community or target area.,Supplemental,False,43.16,5.726727327267273,Community Health Workers,Community and Social Service,0.22574197238840116,0.12395383541891038,0.5021482880332999,0.2575344470412919,0.562422005477451,2,Z2,02-Z2
21-1094.00,19020,"Advise clients or community groups on issues related to self-care, such as diabetes management.",Supplemental,False,55.92,5.726727327267273,Community Health Workers,Community and Social Service,0.33876483534174046,-0.027267186164301627,6.202868443130349,0.3398604318031671,0.7422113345735158,35,Z3,35-Z3
21-1094.00,19025,"Conduct home visits for pregnant women, newborn infants, or other high-risk individuals to monitor their progress or assess their needs.",Supplemental,False,26.36,5.726727327267273,Community Health Workers,Community and Social Service,0.19469506822960617,0.12675628334685668,0.577113217021952,0.23232159813680608,0.5073603964089474,3,Z2,03-Z2
21-1094.00,19043,Transport or accompany clients to scheduled health appointments or referral sites.,Supplemental,False,25.0,5.726727327267273,Community Health Workers,Community and Social Service,0.1603748492735071,-0.15004892968649985,5.531038828427345,0.21962416437988852,0.479630839295224,31,Z2,31-Z2
21-1094.00,19023,Advocate for individual or community health needs with government agencies or health service providers.,Supplemental,False,60.29,5.726727327267273,Community Health Workers,Community and Social Service,0.3145455247537811,0.037204575005241436,0.11773340762754046,0.31673816875133975,0.6917152952817281,0,Z3,00-Z3
21-1094.00,19042,"Report incidences of child or elder abuse, neglect, or threats of harm to authorities, as required.",Supplemental,False,39.35,5.726727327267273,Community Health Workers,Community and Social Service,0.20622449216671193,-0.022744672453360863,6.173338426665969,0.20747496546433958,0.45309855634228785,35,Z2,35-Z2
21-1094.00,19038,"Teach classes or otherwise disseminate medical or dental health information to school groups, community groups, or targeted families or individuals, in a manner consistent with cultural norms.",Supplemental,False,44.79,5.726727327267273,Community Health Workers,Community and Social Service,0.3262662768142342,-0.06748876458014458,6.079210248726722,0.3331732533244178,0.7276073995496283,34,Z3,34-Z3
21-1094.00,19019,"Advise clients or community groups on issues related to sanitation or hygiene, such as flossing or hand washing.",Supplemental,False,66.56,5.726727327267273,Community Health Workers,Community and Social Service,0.264403971519547,-0.005947115842993472,6.260696563144939,0.26447084592098125,0.5775702057028015,35,Z2,35-Z2
21-1094.00,19040,Collect information from individuals to compile vital statistics about the general health of community members.,Supplemental,False,54.11,5.726727327267273,Community Health Workers,Community and Social Service,0.2053843023927771,0.05431813541307826,0.2585511204222398,0.21244569071675992,0.4639539789751111,1,Z2,01-Z2
21-1094.00,19039,"Assist families to apply for social services, including Medicaid or Women, Infants, and Children (WIC).",Supplemental,False,49.26,5.726727327267273,Community Health Workers,Community and Social Service,0.21041318976341672,-0.1474343480711448,5.671996628338059,0.25692527594142833,0.5610916543900516,32,Z2,32-Z2
21-1094.00,19021,"Advise clients or community groups on issues related to social or intellectual development, such as education, childcare, or problem solving.",Supplemental,False,58.87,5.726727327267273,Community Health Workers,Community and Social Service,0.36650966125186796,-0.0031683375067088765,6.274540900435501,0.36652335553619964,0.8004397199802266,35,Z3,35-Z3
21-1094.00,19034,"Provide basic health services, such as first aid.",Supplemental,False,26.57,5.726727327267273,Community Health Workers,Community and Social Service,0.134063353552578,-0.14960285187451516,5.4430609143841195,0.20088304073453203,0.43870264321653685,31,Z2,31-Z2
21-1094.00,19030,"Interpret, translate, or provide cultural mediation related to health services or information for community members.",Supplemental,False,46.14,5.726727327267273,Community Health Workers,Community and Social Service,0.21339751784333472,-0.004865459035685412,6.260389277204704,0.21345297682001133,0.4661537618654729,35,Z2,35-Z2
21-1094.00,19032,"Monitor nutrition of children, elderly, or other high-risk groups.",Supplemental,False,40.07,5.726727327267273,Community Health Workers,Community and Social Service,0.19052613812959257,0.13485836178380423,0.6159555549664888,0.2334244782656438,0.5097689443177352,3,Z2,03-Z2
21-1094.00,19022,Advise clients or community groups to ensure parental understanding of the importance of childhood immunizations and how to access immunization services.,Supplemental,False,34.68,5.726727327267273,Community Health Workers,Community and Social Service,0.34360191230277354,-0.051369141704425594,6.134782526035064,0.3474205849652151,0.758721733675326,35,Z3,35-Z3
21-1094.00,19041,"Develop plans or formal contracts for individuals, families, or community groups to improve overall health.",Supplemental,False,60.13,5.726727327267273,Community Health Workers,Community and Social Service,0.29494429640572506,0.1020717800771213,0.3331706582696985,0.31210701092795146,0.6816014441032292,1,Z3,01-Z3
21-1094.00,19035,Provide feedback to health service providers regarding improving service accessibility or acceptability.,Supplemental,False,59.87,5.726727327267273,Community Health Workers,Community and Social Service,0.24023484846170923,0.054225021036279936,0.22199651804858275,0.2462785725998212,0.5378406279199884,1,Z2,01-Z2
21-2011.00,10934,Pray and promote spirituality.,Core,True,100.0,6.476447644764476,Clergy,Community and Social Service,0.19667721625102416,-0.11543544540061822,5.752432720224342,0.22805102377996736,0.498034012999241,32,Z2,32-Z2
21-2011.00,10936,Prepare and deliver sermons or other talks.,Core,True,99.23,6.476447644764476,Clergy,Community and Social Service,0.1768601698062532,-0.12356286419708848,5.673367832666028,0.21574823538672303,0.4711663104429932,32,Z2,32-Z2
21-2011.00,10935,"Read from sacred texts, such as the Bible, Torah, or Koran.",Core,True,100.0,6.476447644764476,Clergy,Community and Social Service,0.09469089165236338,-0.05551612301421168,5.752909257769537,0.10976522617135495,0.23971309214833397,32,Z1,32-Z1
21-2011.00,10937,Organize and lead regular religious services.,Core,True,99.15,6.476447644764476,Clergy,Community and Social Service,0.18099448547668154,-0.19774553345665513,5.453587594120992,0.2680714452809657,0.5854334501589445,31,Z2,31-Z2
21-2011.00,10939,Instruct people who seek conversion to a particular faith.,Core,True,100.0,6.476447644764476,Clergy,Community and Social Service,0.14761431087858914,-0.15245462321529438,5.4816578746762605,0.21220838088039345,0.4634357249099865,31,Z2,31-Z2
21-2011.00,10938,"Share information about religious issues by writing articles, giving speeches, or teaching.",Core,True,99.13,6.476447644764476,Clergy,Community and Social Service,0.2244046664606272,-0.08862149555349423,5.9070674210542276,0.24127002259593575,0.5269026009100806,33,Z2,33-Z2
21-2011.00,10940,"Counsel individuals or groups concerning their spiritual, emotional, or personal needs.",Core,True,100.0,6.476447644764476,Clergy,Community and Social Service,0.21985383541906453,-0.08606627154192678,5.910053580424124,0.2360997925573036,0.5156114855640972,33,Z2,33-Z2
21-2011.00,10943,Administer religious rites or ordinances.,Core,True,88.93,6.476447644764476,Clergy,Community and Social Service,0.10310064068586246,-0.15807497750867197,5.290327595185347,0.18872583454366407,0.4121528734073953,30,Z2,30-Z2
21-2011.00,10950,Prepare people for participation in religious ceremonies.,Core,True,99.86,6.476447644764476,Clergy,Community and Social Service,0.13145795523052273,-0.20724917784099484,5.277647319021078,0.2454249696122186,0.5359764691261475,30,Z2,30-Z2
21-2011.00,10941,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Core,True,99.95,6.476447644764476,Clergy,Community and Social Service,0.17894644773876572,-0.1160501604188864,5.70785195899621,0.21328260803818974,0.46578169842680023,32,Z2,32-Z2
21-2011.00,10942,"Train leaders of church, community, or youth groups.",Core,True,99.86,6.476447644764476,Clergy,Community and Social Service,0.25606618455839164,-0.1181042042031486,5.851035725144137,0.28199023728624245,0.6158302961085511,33,Z2,33-Z2
21-2011.00,20748,Plan or lead religious education programs.,Core,True,88.16,6.476447644764476,Clergy,Community and Social Service,0.2753486165878866,-0.10978399952287882,5.9037922687185205,0.29642770991947165,0.6473598736299017,33,Z2,33-Z2
21-2011.00,10944,"Study and interpret religious laws, doctrines, or traditions.",Core,True,95.5,6.476447644764476,Clergy,Community and Social Service,0.16132728005673455,0.04301720657442189,0.26058270731712246,0.1669639821996665,0.3646277955825524,1,Z2,01-Z2
21-2011.00,10947,Respond to requests for assistance during emergencies or crises.,Core,True,99.95,6.476447644764476,Clergy,Community and Social Service,0.25134751189080723,-0.08542663001980401,5.955559228568495,0.26546804110898164,0.5797479513361758,34,Z2,34-Z2
21-2011.00,10945,"Conduct special ceremonies, such as weddings, funerals, or confirmations.",Core,True,92.87,6.476447644764476,Clergy,Community and Social Service,0.14440629084000095,-0.131732290706799,5.543652201073637,0.1954650179674807,0.4268703805216791,31,Z2,31-Z2
21-2011.00,10948,Devise ways in which congregational membership can be expanded.,Core,True,99.55,6.476447644764476,Clergy,Community and Social Service,0.1949632965840628,-0.1031697822031719,5.796470706408437,0.2205780836229546,0.48171407584828496,33,Z2,33-Z2
21-2011.00,10949,Collaborate with committees or individuals to address financial or administrative issues pertaining to congregations.,Core,True,93.7,6.476447644764476,Clergy,Community and Social Service,0.28423000153733075,-0.08439583192063958,5.9945492839745995,0.2964951099419481,0.6475070665831005,34,Z2,34-Z2
21-2011.00,10952,"Refer people to community support services, psychologists, or doctors.",Core,True,96.36,6.476447644764476,Clergy,Community and Social Service,0.26335295137010556,-0.07189662939947415,6.016674928526644,0.2729906634197414,0.5961763879009688,34,Z2,34-Z2
21-2011.00,20749,"Organize or engage in interfaith, community, civic, educational, or recreational activities sponsored by or related to religious programs.",Core,True,98.66,6.476447644764476,Clergy,Community and Social Service,0.24220149145768863,-0.12771233838028598,5.797938616299923,0.2738101602185162,0.5979660631787594,33,Z2,33-Z2
21-2011.00,10951,"Perform administrative duties, such as overseeing building management, ordering supplies, contracting for services or repairs, or supervising the work of staff members or volunteers.",Core,True,92.98,6.476447644764476,Clergy,Community and Social Service,0.1890080249197688,-0.18607250971278852,5.5056133437654475,0.26523011208173125,0.5792283450380482,31,Z2,31-Z2
21-2011.00,10953,Participate in fundraising activities to support congregational activities or facilities.,Core,True,93.45,6.476447644764476,Clergy,Community and Social Service,0.15721088057428292,-0.19347582025515614,5.3947421985930895,0.24929531482630582,0.5444288037252855,30,Z2,30-Z2
21-2021.00,12977,Develop or direct study courses or religious education programs within congregations.,Core,True,90.36,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.2777682965720001,-0.041973064292215374,6.133211732611771,0.28092163445806206,0.6134966054019726,35,Z2,35-Z2
21-2021.00,12975,Identify and recruit potential volunteer workers.,Core,True,97.91,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.1636685587655786,-0.1276900999483278,5.620650286734987,0.20758650908287754,0.4533421532139183,32,Z2,32-Z2
21-2021.00,12978,Select appropriate curricula or class structures for educational programs.,Core,True,90.38,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.205776347389435,-0.0058907044219571065,6.254566390752461,0.2058606459319612,0.4495730907616151,35,Z2,35-Z2
21-2021.00,12983,"Schedule special events, such as camps, conferences, meetings, seminars, or retreats.",Core,True,94.95,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.18547320880901547,-0.14507153701454253,5.619411408493764,0.2354698750109543,0.5142358269142607,32,Z2,32-Z2
21-2021.00,12980,"Counsel individuals regarding interpersonal, health, financial, or religious problems.",Core,True,89.12,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.2464958620327173,-0.0721405318160798,5.998472052365033,0.25683548495089076,0.5608955624514698,34,Z2,34-Z2
21-2021.00,12982,Collaborate with other ministry members to establish goals and objectives for religious education programs or to develop ways to encourage program participation.,Core,True,100.0,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.316058232334938,-0.024530546872790514,6.205726583329504,0.31700876006281564,0.6923062317945459,35,Z3,35-Z3
21-2021.00,12976,Train and supervise religious education instructional staff.,Core,True,90.36,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.25834016526473463,-0.13336935849907502,5.806618555813725,0.29073532082542913,0.6349284302753898,33,Z2,33-Z2
21-2021.00,12979,"Implement program plans by ordering needed materials, scheduling speakers, reserving space, or handling other administrative details.",Core,True,99.69,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.17141342137620139,-0.12401007159531394,5.656889888818649,0.21156809514898522,0.4620374234816752,32,Z2,32-Z2
21-2021.00,12981,Analyze member participation or changes in congregational emphasis to determine needs for religious education.,Core,True,96.71,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.26494289613187555,0.10997781204415814,0.39345551740593065,0.28686208768808397,0.6264697888244537,2,Z2,02-Z2
21-2021.00,12986,Analyze revenue and program cost data to determine budget priorities.,Core,True,88.28,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.19071589661297408,0.14406540542958018,0.6469435437404133,0.2390133767438131,0.5219743775194453,3,Z2,03-Z2
21-2021.00,12987,"Attend workshops, seminars, or conferences to obtain program ideas, information, or resources.",Core,True,95.4,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.248684817806761,-0.03480925801517605,6.144115460219463,0.25110918551727457,0.5483900632904102,35,Z2,35-Z2
21-2021.00,12991,Visit congregational members' homes or arrange for pastoral visits to provide information or resources regarding religious education programs.,Core,True,80.42,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.2884841982533237,-0.1552738976825226,5.789415259656745,0.32761733156746375,0.7154739832524256,33,Z3,33-Z3
21-2021.00,12985,"Publicize programs through sources, such as newsletters, bulletins, or mailings.",Core,True,95.4,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.2585625178193773,-0.138059422775741,5.7927481012197894,0.2931125719553267,0.6401200400323018,33,Z2,33-Z2
21-2021.00,12984,"Confer with clergy members, congregational officials, or congregational organizations to encourage support of or participation in religious education activities.",Core,True,99.56,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.31543090141447017,-0.10909077602245792,5.950215200828221,0.3337625667751362,0.7288943840933105,34,Z3,34-Z3
21-2021.00,20750,Plan fundraising activities for the church.,Core,True,77.31,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.2113317154729617,-0.12474846257895263,5.749930968453723,0.2454043049348507,0.5359313401369139,32,Z2,32-Z2
21-2021.00,12988,"Locate and distribute resources, such as periodicals or curricula, to enhance the effectiveness of educational programs.",Core,True,88.46,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.253989376818624,-0.09908338085916991,5.911235176940494,0.27263183948173825,0.595392762715509,33,Z2,33-Z2
21-2021.00,12989,"Participate in denominational activities aimed at goals, such as promoting interfaith understanding or providing aid to new or small congregations.",Core,True,85.29,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.2249243145240343,-0.10513414180257345,5.845939644579708,0.24828236956471625,0.5422166619632526,33,Z2,33-Z2
21-2021.00,12992,"Interpret religious education activities to the public through speaking, leading discussions, or writing articles for local or national publications.",Supplemental,False,65.72,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.2667134943769161,-0.058569796861405336,6.067018308130498,0.2730686895034499,0.5963467868009338,34,Z2,34-Z2
21-2021.00,12990,Plan or conduct conferences dealing with the interpretation of religious ideas or convictions.,Supplemental,False,68.56,5.37006299370063,"Directors, Religious Activities and Education",Community and Social Service,0.256469357291489,-0.04665599543882281,6.1032366838225744,0.2606785628698626,0.5692883487960774,34,Z2,34-Z2
23-1011.00,3774,"Interpret laws, rulings and regulations for individuals and businesses.",Core,True,97.95,10.7719,Lawyers,Legal,0.21241429497730657,0.014366213091820294,0.06753014561559807,0.21289955563435495,0.4649451613978987,0,Z2,00-Z2
23-1011.00,3775,"Analyze the probable outcomes of cases, using knowledge of legal precedents.",Core,True,96.57,10.7719,Lawyers,Legal,0.1632354704292993,0.1429925875710506,0.7193902517324491,0.21700852265876386,0.4739186152440098,4,Z2,04-Z2
23-1011.00,3778,Gather evidence to formulate defense or to initiate legal actions by such means as interviewing clients and witnesses to ascertain the facts of a case.,Core,True,82.01,10.7719,Lawyers,Legal,0.18054518683711154,0.07047356912878026,0.37214904263227433,0.19381199249735936,0.4232603861667807,2,Z2,02-Z2
23-1011.00,3779,Represent clients in court or before government agencies.,Core,True,76.42,10.7719,Lawyers,Legal,0.21112527548502172,-0.008728653896147163,6.241865357578992,0.21130563491649965,0.46146424419630777,35,Z2,35-Z2
23-1011.00,3777,Evaluate findings and develop strategies and arguments in preparation for presentation of cases.,Core,True,73.68,10.7719,Lawyers,Legal,0.2030493061580222,0.10577481433223848,0.48025238044963175,0.2289483174829502,0.49999358667853594,2,Z2,02-Z2
23-1011.00,3773,"Advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",Core,True,81.8,10.7719,Lawyers,Legal,0.2301269748666973,0.0010164611065416535,0.004416928945364759,0.23012921968858854,0.5025725247367188,0,Z2,00-Z2
23-1011.00,3780,Examine legal data to determine advisability of defending or prosecuting lawsuit.,Core,True,87.41,10.7719,Lawyers,Legal,0.1806385432774762,0.17267290819579073,0.7628563357848699,0.24989240993315626,0.5457327824019779,4,Z2,04-Z2
23-1011.00,20877,"Prepare, draft, and review legal documents, such as wills, deeds, patent applications, mortgages, leases, and contracts.",Core,True,87.15,10.7719,Lawyers,Legal,0.08184320697126413,0.012804548480710803,0.15519410139491413,0.08283880122947247,0.18090925409818187,0,Z1,00-Z1
23-1011.00,3783,"Study Constitution, statutes, decisions, regulations, and ordinances of quasi-judicial bodies to determine ramifications for cases.",Core,True,87.18,10.7719,Lawyers,Legal,0.17473684643902637,0.13018267163564923,0.6403071155565903,0.21790019159617816,0.4758659051610052,3,Z2,03-Z2
23-1011.00,3786,Negotiate settlements of civil disputes.,Core,True,71.55,10.7719,Lawyers,Legal,0.16093414217778776,-0.07478893082419197,5.848159840425453,0.1774631857381304,0.3875567015128416,33,Z2,33-Z2
23-1011.00,3789,Supervise legal assistants.,Core,True,85.47,10.7719,Lawyers,Legal,0.18952533611746233,-0.08877673974343099,5.845122441685518,0.2092872727853033,0.4570564017090261,33,Z2,33-Z2
23-1011.00,23992,Negotiate contractual agreements.,Core,True,84.12,10.7719,Lawyers,Legal,0.1492155687761686,-0.04345968599118603,5.999771215684188,0.15541566932471124,0.33940777021650104,34,Z2,34-Z2
23-1011.00,3787,Confer with colleagues with specialties in appropriate areas of legal issue to establish and verify bases for legal proceedings.,Core,True,93.87,10.7719,Lawyers,Legal,0.2194806798961588,0.08089403957972707,0.35312170990579045,0.2339136902517819,0.5108373201777742,2,Z2,02-Z2
23-1011.00,3788,Search for and examine public and other legal records to write opinions or establish ownership.,Core,True,77.62,10.7719,Lawyers,Legal,0.09318463038432483,0.11481446004118899,0.8890157505701434,0.14787067178589883,0.3229304690404726,5,Z1,05-Z1
23-1011.00,3790,Perform administrative and management functions related to the practice of law.,Core,True,79.47,10.7719,Lawyers,Legal,0.18676322336978465,-0.09305037253545898,5.820957566947024,0.20865970725671926,0.45568587956253376,33,Z2,33-Z2
23-1011.00,3776,Present and summarize cases to judges and juries.,Supplemental,False,65.92,10.7719,Lawyers,Legal,0.18073747528997225,-0.09834441152843505,5.784861138362408,0.2057611679911142,0.44935584377335896,33,Z2,33-Z2
23-1011.00,3781,"Select jurors, argue motions, meet with judges, and question witnesses during the course of a trial.",Supplemental,False,62.72,10.7719,Lawyers,Legal,0.1156167496488714,-0.06389356992482359,5.7783232529782635,0.1320970138841455,0.2884828352860765,33,Z1,33-Z1
23-1011.00,3782,Present evidence to defend clients or prosecute defendants in criminal or civil litigation.,Supplemental,False,62.9,10.7719,Lawyers,Legal,0.18822021186294915,-0.01593966924827109,6.198700612187355,0.18889394169606855,0.41251999773921444,35,Z2,35-Z2
23-1011.00,3792,Probate wills and represent and advise executors and administrators of estates.,Supplemental,False,55.27,10.7719,Lawyers,Legal,0.17843082617067738,-0.08139178239440688,5.855226220904446,0.19611777576061015,0.4282959193236555,33,Z2,33-Z2
23-1011.00,3785,"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",Supplemental,False,61.58,10.7719,Lawyers,Legal,0.19041651751332483,-0.05210103510795168,6.016106101870088,0.19741572379428737,0.4311304703691287,34,Z2,34-Z2
23-1011.00,3791,"Act as agent, trustee, guardian, or executor for businesses or individuals.",Supplemental,False,52.15,10.7719,Lawyers,Legal,0.15332178946476444,-0.11892623289043305,5.623460369780508,0.1940387074637096,0.4237555024027303,32,Z2,32-Z2
23-1011.00,3793,"Help develop federal and state programs, draft and interpret laws and legislation, and establish enforcement procedures.",Supplemental,False,29.6,10.7719,Lawyers,Legal,0.241838537938061,0.13268811718942305,0.5018169685056404,0.27584781107576883,0.6024160297551342,2,Z2,02-Z2
23-1012.00,19050,"Prepare briefs, legal memoranda, or statements of issues involved in cases, including appropriate suggestions or recommendations.",Core,True,95.52,10.156515651565156,Judicial Law Clerks,Legal,0.20250797515282823,0.009700861211030013,0.047867008878265616,0.20274019509888552,0.4427584287399135,0,Z2,00-Z2
23-1012.00,19051,"Research laws, court decisions, documents, opinions, briefs, or other information related to cases before the court.",Core,True,94.69,10.156515651565156,Judicial Law Clerks,Legal,0.16999107005703595,0.013983528939710091,0.08207557770186667,0.17056524552423866,0.3724924900516908,0,Z2,00-Z2
23-1012.00,19047,"Draft or proofread judicial opinions, decisions, or citations.",Core,True,90.31,10.156515651565156,Judicial Law Clerks,Legal,0.08108717475336825,0.05227984460864225,0.572665996125405,0.09647959401752819,0.21069898562458453,3,Z1,03-Z1
23-1012.00,19046,"Confer with judges concerning legal questions, construction of documents, or granting of orders.",Core,True,99.25,10.156515651565156,Judicial Law Clerks,Legal,0.17362275323489618,-0.03601210921778514,6.078669406864079,0.17731816729026761,0.38723999993285785,34,Z2,34-Z2
23-1012.00,19052,"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",Core,True,98.73,10.156515651565156,Judicial Law Clerks,Legal,0.11367610627428265,0.0610144441721567,0.49260535082297047,0.12901557865358443,0.28175337830650915,2,Z1,02-Z1
23-1012.00,19048,Keep abreast of changes in the law and inform judges when cases are affected by such changes.,Core,True,95.31,10.156515651565156,Judicial Law Clerks,Legal,0.2165157235086554,-0.04004909512343278,6.100281736684974,0.2201885295529317,0.48086334001926767,34,Z2,34-Z2
23-1012.00,19044,Attend court sessions to hear oral arguments or record necessary case information.,Core,True,95.95,10.156515651565156,Judicial Law Clerks,Legal,0.08731483817788567,-0.06969103970682897,5.609568523669139,0.11171715168875893,0.2439758456426847,32,Z1,32-Z1
23-1012.00,19053,Review dockets of pending litigation to ensure adequate progress.,Core,True,85.61,10.156515651565156,Judicial Law Clerks,Legal,0.12026929501425908,0.001842847908362235,0.015321480885075475,0.12028341286993913,0.2626834548511357,0,Z1,00-Z1
23-1012.00,19045,Communicate with counsel regarding case management or procedural requirements.,Core,True,83.15,10.156515651565156,Judicial Law Clerks,Legal,0.2517400412814412,-0.06753476661782606,6.021084899971353,0.26064150300078065,0.5692074148234332,34,Z2,34-Z2
23-1012.00,19061,Respond to questions from judicial officers or court staff on general legal issues.,Core,True,92.8,10.156515651565156,Judicial Law Clerks,Legal,0.25092534765594704,-0.11957597950826632,5.838481172555917,0.2779603298523356,0.6070294982078999,33,Z2,33-Z2
23-1012.00,19057,"Enter information into computerized court calendar, filing, or case management systems.",Supplemental,False,46.48,10.156515651565156,Judicial Law Clerks,Legal,-0.020959047181657947,-0.13422209248867226,4.55748791163945,0.1358486355132088,0.2966758928931315,26,Z1,26-Z1
23-1012.00,19054,"Verify that all files, complaints, or other papers are available and in the proper order.",Supplemental,False,45.87,10.156515651565156,Judicial Law Clerks,Legal,0.0033205823724297614,-0.035623146426087965,4.8053345831705165,0.03577757438098054,0.0781336064578711,27,Z1,27-Z1
23-1012.00,19056,Coordinate judges' meeting and appointment schedules.,Supplemental,False,62.33,10.156515651565156,Judicial Law Clerks,Legal,0.17698458308972354,-0.1727569451260536,5.5098744474922805,0.24732267332521204,0.5401208091953137,31,Z2,31-Z2
23-1012.00,19049,Participate in conferences or discussions between trial attorneys and judges.,Supplemental,False,75.59,10.156515651565156,Judicial Law Clerks,Legal,0.2909730610297212,-0.024222598583492336,6.200129936118961,0.29197954813161636,0.6376456621830244,35,Z2,35-Z2
23-1012.00,19060,"Prepare periodic reports on court proceedings, as required.",Supplemental,False,69.24,10.156515651565156,Judicial Law Clerks,Legal,0.16903079640384247,-0.036893281756536334,6.068291776838524,0.1730101857454769,0.3778319240509058,34,Z2,34-Z2
23-1012.00,19062,"Supervise law students, volunteers, or other personnel assigned to the court.",Supplemental,False,36.47,10.156515651565156,Judicial Law Clerks,Legal,0.23416181727646906,-0.14905718351598432,5.716318959781421,0.27757845850846624,0.6061955404615835,32,Z2,32-Z2
23-1012.00,19058,Maintain judges' law libraries by assembling or updating appropriate documents.,Supplemental,False,27.89,10.156515651565156,Judicial Law Clerks,Legal,0.11112255295300057,-0.1459362512408178,5.363175279044834,0.1834274003550601,0.40058177673865675,30,Z2,30-Z2
23-1012.00,19059,"Perform courtroom duties, including calling calendars, administering oaths, and swearing in jury panels and witnesses.",Supplemental,False,44.01,10.156515651565156,Judicial Law Clerks,Legal,0.056332198110689256,-0.18940136875710642,5.0014792737872025,0.19760110078399704,0.43153530979748356,28,Z2,28-Z2
23-1021.00,7627,"Determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",Core,True,92.69,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.16478608587167481,0.1373185027044569,0.6947266884052578,0.21450134097926035,0.46844325393027997,3,Z2,03-Z2
23-1021.00,7623,Monitor and direct the activities of trials and hearings to ensure that they are conducted fairly and that courts administer justice while safeguarding the legal rights of all involved parties.,Core,True,73.38,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.12576610712119687,0.0032660509220510127,0.025963410044465434,0.1258085084127691,0.27474955067386164,0,Z1,00-Z1
23-1021.00,7617,Prepare written opinions and decisions.,Core,True,96.85,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.18750854815833182,-0.003795264831955882,6.262947580854671,0.1875469532346237,0.4095783487266482,35,Z2,35-Z2
23-1021.00,7624,Authorize payment of valid claims and determine method of payment.,Core,True,67.16,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.09698766027468075,-0.023967544356953075,6.040919513124527,0.09990520220718939,0.21818007194194355,34,Z1,34-Z1
23-1021.00,7625,"Conduct hearings to review and decide claims regarding issues, such as social program eligibility, environmental protection, or enforcement of health and safety regulations.",Core,True,70.79,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.14470039587926226,0.12030417473203636,0.6935972924927258,0.1881789016483292,0.41095844252877,3,Z2,03-Z2
23-1021.00,7619,"Research and analyze laws, regulations, policies, and precedent decisions to prepare for hearings and to determine conclusions.",Core,True,93.68,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.20086798957026492,0.16442774191188922,0.6859716249278348,0.25958511425781505,0.5669003981031135,3,Z2,03-Z2
23-1021.00,7618,"Review and evaluate data on documents, such as claim applications, birth or death certificates, or physician or employer records.",Core,True,98.63,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.1106444851640002,0.19257923051902245,1.049307763010041,0.2221012429602893,0.485040459324388,6,Z2,06-Z2
23-1021.00,7621,"Recommend the acceptance or rejection of claims or compromise settlements according to laws, regulations, policies, and precedent decisions.",Core,True,85.75,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.17505325430798316,0.09307794032135756,0.48869430134052017,0.19826029561735659,0.43297490626482144,2,Z2,02-Z2
23-1021.00,7626,"Rule on exceptions, motions, and admissibility of evidence.",Core,True,80.0,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.08928723664065223,-0.10359287402967617,5.4237541502423525,0.1367614498923296,0.2986693617266482,31,Z1,31-Z1
23-1021.00,7622,Explain to claimants how they can appeal rulings that go against them.,Core,True,79.02,8.414200000000001,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,0.13686297763845226,-0.12527350630837522,5.541969963440863,0.18553955381766446,0.405194447392861,31,Z2,31-Z2
